,Unnamed: 0,Security,Symbol,GICS Sector,GICS Sub Industry,Ticker,Price,Shares Outstanding,Market Cap,Expected Growth - 5 Year,Last 12 Month Return,Beta,Avg Current Estimate,EPS
921,921,"HomeStreet, Inc.",HMST,Financials,Thrifts and Mortgage Finance,HMST,28.84,27030000.0,765972000.0,0.07,0.13369999999999999,1.34,1.71,1.47
922,922,HMS Holdings Corp.,HMSY,Health Care,Health Care Technology,HMSY,30.72,87080000.0,2663000000.0,0.2084,0.7023999999999999,1.57,1.13,0.64
923,923,HNI Corporation,HNI,Industrials,Office Services & Supplies,HNI,37.16,43560000.0,1603000000.0,0.09,0.1093,1.36,2.64,2.07
924,924,Home BancShares Inc,HOMB,Financials,Regional Banks,HOMB,19.44,168170000.0,3242000000.0,0.05,-0.16519999999999999,1.53,1.77,1.73
925,925,"Hope Bancorp, Inc.",HOPE,Financials,Regional Banks,HOPE,14.05,126640000.0,1775000000.0,0.08,-0.1862,1.87,1.38,1.4
926,926,HighPoint Resources Corporation,HPR,Energy,Oil and Gas Exploration and Production,HPR,2.79,210170000.0,570612000.0,0.31,-0.6006,2.01,0.06,0.64
927,927,Hospitality Properties Trust,HPT,Real Estate,Specialized REITs,HPT,25.9,164440000.0,4284000000.0,0.05,0.04019999999999999,1.36,1.88,1.13
928,928,"HealthEquity, Inc.",HQY,Health Care,Managed Healthcare,HQY,67.5,62470000.0,4235000000.0000005,-,0.1106,1.61,1.28,1.17
929,929,Healthcare Realty Trust,HR,Real Estate,Health Care REITs,HR,30.56,128710000.00000001,3971000000.0,0.1,0.09630000000000001,0.8,0.26,0.55
930,930,Hill-Rom Holdings Inc.,HRC,Health Care,Life Sciences Tools & Services,HRC,101.5,66769999.99999999,6762000000.0,0.1127,0.18350000000000002,1.19,5.04,3.36
931,931,Harsco Corporation,HSC,Industrials,Industrial Machinery,HSC,22.43,80080000.0,1810000000.0,0.2,0.0929,1.7,1.39,1.64
932,932,"Heidrick & Struggles International, Inc.",HSII,Industrials,Human Resource and Employment Services,HSII,39.2,19120000.0,679263000.0,-0.12,0.0603,1.27,2.46,2.52
933,933,Heska Corporation,HSKA,Health Care,Healthcare Equipment,HSKA,78.0,7740000.0,599325000.0,0.25,-0.0464,1.58,0.01,0.74
934,934,"HealthStream, Inc.",HSTM,Health Care,Health Care Technology,HSTM,26.4,32390000.0,843715000.0,0.135,0.1389,0.5,0.32,0.44
935,935,Hersha Hospitality Trust,HT,Real Estate,Hotel and Resort REITs,HT,18.5,39210000.0,807702000.0,0.278,-0.027200000000000002,1.41,-0.4,-0.38
936,936,"Heartland Express, Inc.",HTLD,Industrials,Trucking,HTLD,20.03,81960000.0,1619000000.0,0.2711,0.1251,1.16,0.97,0.93
937,937,Hubbell Incorporated,HUBB,Industrials,Electrical Components and Equipment,HUBB,128.0,54510000.0,6959000000.0,0.1,0.1868,1.65,7.93,6.54
938,938,"Hub Group, Inc.",HUBG,Industrials,Air Freight and Logistics,HUBG,42.23,34120000.0,1442000000.0,0.133,-0.042800000000000005,1.62,3.2,6.01
939,939,"Haverty Furniture Companies, Inc.",HVT,Consumer Discretionary,Home Furnishing Retail,HVT,23.82,18810000.0,492188000.0,0.131,0.3152,1.25,1.44,1.42
940,940,Hancock Whitney Corporation,HWC,Financials,Regional Banks,HWC,44.07,85710000.0,3752000000.0,0.08,-0.09970000000000001,1.68,4.06,3.8
941,941,"Hawkins, Inc.",HWKN,Materials,Commodity Chemicals,HWKN,37.58,10680000.0,394490000.0,-,0.1597,0.87,-,-1.57
942,942,Halyard Health,HYH,Health Care,Health Care Supplies,HYH,-,-,-,-,-,-,-,-
943,943,"MarineMax, Inc.",HZO,Consumer Discretionary,Specialty Stores,HZO,17.32,22840000.0,395765000.0,0.3,-0.1931,1.14,1.94,1.68
944,944,Integra Lifesciences Holdings,IART,Health Care,Health Care Equipment,IART,51.91,85330000.0,4455000000.0,0.132,-0.1592,1.2,2.69,0.96
945,945,Interactive Brokers,IBKR,Financials,Investment Banking & Brokerage,IBKR,54.27,-,22476000000.0,-,-,-,-,-
946,946,Intl Bancshares Corp,IBOC,Financials,Regional Banks,IBOC,41.9,65640000.0,2733000000.0,-,0.0492,1.28,-,3.24
947,947,"Installed Building Products, Inc.",IBP,Consumer Discretionary,Homebuilding,IBP,47.4,29970000.0,1450000000.0,0.1213,-0.17679999999999998,2.1,3.04,1.75
948,948,ICU Medical,ICUI,Health Care,Health Care Supplies,ICUI,225.66,20600000.0,4694000000.0,0.16,-0.10210000000000001,0.7,9.41,1.33
949,949,Idacorp Inc.,IDA,Utilities,Electric Utilities,IDA,98.0,50420000.0,4985000000.0,0.024,0.0508,0.44,4.45,4.49
950,950,InterDigital Inc.,IDCC,Information Technology,Communications Equipment,IDCC,65.83,31990000.0,2092000000.0,0.15,-0.1128,1.1,0.6,1.81
951,951,Integrated Device Technology,IDTI,Information Technology,Semiconductors,IDTI,49.0,-,6334000000.0,0.14400000000000002,-,-,0.0,-
952,952,IDEX Corp,IEX,Industrials,Industrial Machinery,IEX,158.12,75710000.0,11840000000.0,0.125,0.1769,1.42,5.73,5.46
953,953,"Insteel Industries, Inc.",IIIN,Industrials,Building Products,IIIN,21.05,19250000.0,396968000.0,0.13,-0.292,1.98,1.12,1.42
954,954,II-VI Incorporated,IIVI,Information Technology,Electronic Components,IIVI,39.02,63390000.0,2507000000.0,0.2066,0.0215,1.56,2.62,1.71
955,955,"ILG, Inc.",ILG,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",ILG,-,-,-,-,-,-,-,-
956,956,Independent Bank Corp.,INDB,Financials,Regional Banks,INDB,80.73,34300000.0,2759000000.0,0.08,0.1134,1.25,5.25,4.65
957,957,"Inogen, Inc.",INGN,Health Care,Healthcare Equipment,INGN,86.97,21930000.0,1920000000.0,0.1555,-0.3811,2.02,1.9,2.3
958,958,Ingredion Inc,INGR,Consumer Staples,Food Products,INGR,92.83,66680000.00000001,6277000000.0,0.019,-0.2349,0.63,7.04,6.17
959,959,"Summit Hotel Properties, Inc.",INN,Real Estate,Hotel and Resort REITs,INN,11.65,105320000.0,1229000000.0,-,-0.1996,1.44,0.28,0.68
960,960,World Fuel Services Corp,INT,Energy,Oil & Gas Refining & Marketing,INT,30.66,67250000.0,2072000000.0,0.05,0.4266,0.87,2.31,2.07
961,961,INTL FCStone Inc.,INTL,Financials,Investment Banking and Brokerage,INTL,41.73,19080000.0,774719000.0,-,-0.060899999999999996,0.88,-,4.14
962,962,"Innoviva, Inc.",INVA,Health Care,Pharmaceuticals,INVA,13.83,101180000.0,1413000000.0,0.1934,-0.050300000000000004,0.57,1.54,3.53
963,963,Innospec Inc.,IOSP,Materials,Specialty Chemicals,IOSP,84.13,24800000.0,2095000000.0000002,0.075,0.1553,1.52,5.02,3.45
964,964,"Inter Parfums, Inc.",IPAR,Consumer Staples,Personal Products,IPAR,72.87,31440000.0,2279000000.0,0.12,0.4225,0.48,1.89,1.71
965,965,"Innophos Holdings, Inc.",IPHS,Materials,Specialty Chemicals,IPHS,35.24,19460000.0,626627000.0,0.1,-0.2052,1.79,2.22,1.82
966,966,iRobot Corporation,IRBT,Consumer Discretionary,Household Appliances,IRBT,102.58,28040000.0,2882000000.0,0.18,0.7469,2.15,3.18,3.14
967,967,Iridium Communications Inc.,IRDM,Telecommunication Services,Alternative Carriers,IRDM,27.14,113240000.0,3089000000.0,0.1,1.2807,1.67,-0.63,-0.46
968,968,"Independence Realty Trust, Inc.",IRT,Real Estate,Residential REITs,IRT,10.59,89230000.0,956079000.0,0.05,0.1223,0.72,0.19,0.3
969,969,International Speedway Corporation,ISCA,Consumer Discretionary,Leisure Facilities,ISCA,44.24,23790000.0,1908000000.0,0.083,0.0766,0.72,2.0,1.77
970,970,"Investment Technology Group, Inc.",ITG,Financials,Investment Banking and Brokerage,ITG,30.23,-,0,-,-,-,-,-
971,971,Integer Holdings Corporation,ITGR,Health Care,Healthcare Equipment,ITGR,68.55,32619999.999999996,2252000000.0,0.1,0.251,1.25,4.19,5.15
972,972,"Itron, Inc.",ITRI,Information Technology,Electronic Equipment and Instruments,ITRI,52.8,39850000.0,2138999999.9999998,0.25,-0.19269999999999998,1.41,2.53,-2.53
973,973,ITT Inc,ITT,Industrials,Industrial Machinery,ITT,61.31,87800000.0,5323000000.0,0.12,0.2502,1.64,3.57,3.77
974,974,Invacare Corporation,IVC,Health Care,Healthcare Equipment,IVC,7.48,33810000.0,249169000.0,0.1,-0.5896,2.34,-0.88,-1.33
975,975,Invesco Mortgage Capital Inc.,IVR,Real Estate,Mortgage REITs,IVR,16.37,127690000.0,2084000000.0,-0.0011,0.0055000000000000005,0.47,1.79,-1.03
976,976,Jack in the Box Inc.,JACK,Consumer Discretionary,Restaurants,JACK,77.88,25810000.0,1990000000.0,0.1267,-0.13269999999999998,0.62,4.26,5.14
977,977,JBG Smith Properties,JBGS,Real Estate,Office REITs,JBGS,42.37,132590000.0,6294000000.0,-,0.1489,-,-,0.31
978,978,Jabil Circuit Inc,JBL,Information Technology,Electronic Manufacturing Services,JBL,30.33,152880000.0,4626000000.0,0.12,0.13720000000000002,0.48,2.97,1.05
979,979,Janus Henderson,JHG,Financials,Asset Management & Custody Banks,JHG,25.25,190650000.0,4785000000.0,-0.016200000000000003,-0.2026,-,2.59,2.61
980,980,JetBlue Airways Corp,JBLU,Industrials,Airlines,JBLU,18.26,300950000.0,5607000000.0,0.1887,-0.049,1.33,1.81,0.45
981,981,"John B. Sanfilippo & Son, Inc.",JBSS,Consumer Staples,Packaged Foods and Meats,JBSS,72.28,8790000.0,827820000.0,-,0.27390000000000003,1.54,2.89,2.79
982,982,John Bean Technologies Corporation,JBT,Industrials,Industrial Machinery,JBT,102.01,31520000.0,3444000000.0,0.064,-0.0547,1.41,4.33,3.23
983,983,j2 Global Inc.,JCOM,Information Technology,Internet Software & Services,JCOM,87.78,48750000.0,4269000000.0,0.08,0.1067,0.92,6.8,2.59
984,984,"J. C. Penney Company, Inc.",JCP,Consumer Discretionary,Department Stores,JCP,1.34,316370000.0,414442000.0,-,-0.5429999999999999,2.08,-0.77,-0.81
985,985,Janus Henderson Group plc,JHG,Financials,Asset Management and Custody Banks,JHG,25.25,190650000.0,4784000000.0,-0.016200000000000003,-0.2026,-,2.59,2.61
986,986,J&J Snack Foods Corp.,JJSF,Consumer Staples,Packaged Foods and Meats,JJSF,159.99,18780000.0,2948000000.0,0.06,0.1306,0.27,4.88,4.51
987,987,Jack Henry & Associates Inc,JKHY,Information Technology,Data Processing & Outsourced Services,JKHY,149.0,77180000.0,11507000000.0,0.11,0.2439,1.1,3.57,3.87
988,988,Jones Lang Lasalle Inc,JLL,Real Estate,Real Estate Services,JLL,154.21,45740000.0,7087000000.0,0.0935,-0.08900000000000001,1.37,11.5,10.54
989,989,"James River Group Holdings, Ltd.",JRVR,Financials,Property and Casualty Insurance,JRVR,41.76,30140000.0,1266000000.0,-,0.1459,0.63,2.6,2.11
990,990,John Wiley & Sons,JW.A,Consumer Discretionary,Publishing,JW-A,46.85,47930000.0,2623000000.0,0.15,-0.2895,1.08,3.01,2.74
991,991,Kaiser Aluminum Corporation,KALU,Materials,Aluminum,KALU,97.22,16040000.0,1571000000.0,0.049,-0.0167,1.28,6.98,5.62
992,992,Kaman Corporation,KAMN,Industrials,Trading Companies and Distributors,KAMN,62.61,27860000.0,1720000000.0,0.1,0.0318,0.62,2.86,1.92
993,993,KB Home,KBH,Consumer Discretionary,Homebuilding,KBH,25.85,87130000.0,2261000000.0,0.1961,-0.0256,1.42,2.64,2.65
994,994,KBR Inc,KBR,Industrials,Construction & Engineering,KBR,22.24,141450000.0,3126000000.0,0.09029999999999999,0.32770000000000005,1.58,1.65,1.99
995,995,Kelly Services Inc,KELYA,Industrials,Human Resource and Employment Services,KELYA,23.08,35440000.0,862916000.0,0.15,-0.2119,0.95,2.34,0.58
996,996,KEMET Corporation,KEM,Information Technology,Electronic Manufacturing Services,KEM,17.72,57790000.0,1026000000.0,0.12,0.031400000000000004,1.74,3.39,1.95
997,997,Kirby Corporation,KEX,Industrials,Marine,KEX,81.59,59880000.0,4893000000.0,0.24100000000000002,-0.0441,1.11,3.52,1.31
998,998,Keysight Technologies Inc,KEYS,Information Technology,Electronic Equipment & Instruments,KEYS,86.5,187990000.0,16302000000.0,0.19829999999999998,0.6781999999999999,1.14,3.96,0.96
999,999,Korn/Ferry International,KFY,Industrials,Human Resource and Employment Services,KFY,47.75,56430000.0,2648000000.0,0.15,-0.1091,1.77,3.34,1.65
1000,1000,"Kirkland's, Inc.",KIRK,Consumer Discretionary,Home Furnishing Retail,KIRK,5.97,14370000.0,83758000.0,-,-0.43810000000000004,0.43,0.18,0.24
1001,1001,"Kulicke and Soffa Industries, Inc.",KLIC,Information Technology,Semiconductor Equipment,KLIC,22.8,66140000.0,1544000000.0,0.16,0.0031,1.28,1.09,1.92
1002,1002,KLX Inc,KLXI,Industrials,Aerospace & Defense,KLXI,-,-,-,-,-,-,-,-
1003,1003,Kemper Corporation,KMPR,Financials,Multi-line Insurance,KMPR,90.14,64930000.00000001,5816000000.0,0.1,0.32,1.34,5.4,3.22
1004,1004,Kennametal Inc,KMT,Industrials,Industrial Machinery,KMT,41.67,82230000.0,3371000000.0,0.124,0.1366,2.18,3.13,2.78
1005,1005,Knowles Corporation,KN,Information Technology,Electronic Components,KN,18.5,90870000.0,1702000000.0,0.15,0.4437,1.35,1.08,0.71
1006,1006,Knight-Swift,KNX,Industrials,Trucking,KNX,34.12,173080000.0,5786000000.0,0.2296,-0.12560000000000002,2.07,2.69,2.48
1007,1007,Koppers Holdings Inc.,KOP,Materials,Commodity Chemicals,KOP,27.02,20630000.0,549517000.0,0.18,-0.3795,1.42,3.2,1.1
1008,1008,Kopin Corporation,KOPN,Information Technology,Semiconductors,KOPN,1.22,84260000.0,106589000.0,0.2,-0.6344,2.55,-0.3,-0.49
1009,1009,Kraton Corporation,KRA,Materials,Specialty Chemicals,KRA,32.93,32020000.000000004,1056000000.0,0.18,-0.2809,2.91,3.85,1.79
1010,1010,Kilroy Realty Corp,KRC,Real Estate,Office REITs,KRC,76.75,100960000.0,7952000000.0,0.08,0.0709,0.74,1.63,2.55
1011,1011,Kite Realty Group Trust,KRG,Real Estate,Retail REITs,KRG,15.74,83930000.0,1361000000.0,0.527,0.0666,1.06,0.04,-0.56
1012,1012,KapStone Paper and Packaging Corporation,KS,Materials,Paper Products,KS,-,-,-,-,-,-,-,-
1013,1013,Quaker Chemical Corporation,KWR,Materials,Specialty Chemicals,KWR,224.01,13330000.0,2964000000.0,0.1275,0.5162,1.48,6.94,4.45
1014,1014,Multi-Color Corporation,LABL,Industrials,Commercial Printing,LABL,49.86,20540000.0,1024999999.9999999,0.15,-0.23170000000000002,1.97,3.67,3.66
1015,1015,"Lithia Motors, Inc.",LAD,Consumer Discretionary,Automotive Retail,LAD,114.13,22350000.0,2633000000.0,0.1595,0.1877,1.11,10.6,11.25
1016,1016,Lamar Advertising Company,LAMR,Real Estate,Diversified REITs,LAMR,82.28,85580000.0,8253000000.0,0.03,0.2902,0.96,3.73,3.08
1017,1017,Lancaster Colony Corp,LANC,Consumer Staples,Packaged Foods & Meats,LANC,148.4,27510000.0,4094999999.9999995,0.03,0.1776,-0.27,5.43,5.44
1018,1018,"Lannett Company, Inc.",LCI,Health Care,Pharmaceuticals,LCI,7.4,39290000.0,300347000.0,0.15,-0.5256000000000001,2.97,2.16,-7.31
1019,1019,LCI Industries,LCII,Consumer Discretionary,Auto Parts and Equipment,LCII,89.52,25000000.0,2192000000.0,0.2,-0.0572,1.57,5.92,5.83
1020,1020,"Lydall, Inc.",LDL,Industrials,Industrial Machinery,LDL,25.95,17500000.0,437610000.0,0.175,-0.41840000000000005,1.69,2.04,2.02
1021,1021,Leidos Holdings Inc,LDOS,Information Technology,IT Consulting & Other Services,LDOS,67.65,143630000.0,10558000000.0,0.0907,0.041100000000000005,1.43,4.54,3.8
1022,1022,Lincoln Electric Holdings Inc,LECO,Industrials,Industrial Machinery,LECO,88.15,63100000.0,5534000000.0,0.0993,0.061500000000000006,1.21,5.24,4.57
1023,1023,Littelfuse Inc,LFUS,Information Technology,Electronic Components,LFUS,198.25,24710000.0,4952000000.0,0.12,0.061799999999999994,1.0,9.22,6.52
1024,1024,"LGI Homes, Inc.",LGIH,Consumer Discretionary,Homebuilding,LGIH,68.28,22710000.0,1575000000.0,0.14429999999999998,-0.0111,1.09,6.94,6.24
1025,1025,Ligand Pharmaceuticals Incorporated,LGND,Health Care,Biotechnology,LGND,125.83,19660000.0,2474000000.0,0.25,-0.1855,1.76,4.16,5.96
1026,1026,"LHC Group, Inc.",LHCG,Health Care,Healthcare Services,LHCG,110.97,31490000.0,3503000000.0,0.1467,0.4907,1.19,4.2,2.29
1027,1027,LaSalle Hotel Properties,LHO,Real Estate,Hotel & Resort REITs,LHO,-,-,-,-,-,-,-,-
1028,1028,Lennox International Inc,LII,Industrials,Building Products,LII,274.03,39220000.0,10669000000.0,0.1478,0.4204,0.89,12.31,9.62
1029,1029,Fidelity Southern Corporation,LION,Financials,Regional Banks,LION,29.4,27630000.0,807346000.0,0.05,0.2939,0.68,1.57,1.4
1030,1030,Lumentum Holdings,LITE,Information Technology,Communications Equipment,LITE,62.51,76100000.0,4692000000.0,0.12,0.2073,0.92,4.17,1.51
1031,1031,LivaNova,LIVN,Health Care,Health Care Equipment,LIVN,69.87,48280000.0,3365000000.0,0.124,-0.2146,0.82,3.41,-3.91
1032,1032,"LSC Communications, Inc.",LKSD,Industrials,Commercial Printing,LKSD,7.0,33509999.999999996,233900000.0,-0.127,-0.6007,1.31,1.44,-0.68
1033,1033,"Lumber Liquidators Holdings, Inc.",LL,Consumer Discretionary,Home Improvement Retail,LL,12.7,28680000.0,384341000.0,0.3,-0.45659999999999995,1.49,0.53,-1.9
1034,1034,Legg Mason Inc,LM,Financials,Asset Management & Custody Banks,LM,33.64,85540000.0,2871000000.0,0.06280000000000001,-0.15259999999999999,1.49,-0.46,-0.86
1035,1035,"LeMaitre Vascular, Inc.",LMAT,Health Care,Healthcare Equipment,LMAT,29.22,19670000.0,565154000.0,0.12,-0.0719,1.66,0.84,1.13
1036,1036,Luminex Corporation,LMNX,Health Care,Life Sciences Tools and Services,LMNX,22.96,44990000.0,1016000000.0,0.15,0.0754,1.3,0.27,0.41
1037,1037,Lindsay Corporation,LNN,Materials,Agricultural and Farm Machinery,LNN,85.54,10790000.0,915757000.0,0.22899999999999998,-0.0263,0.18,1.76,1.21
1038,1038,"Lantheus Holdings, Inc.",LNTH,Health Care,Healthcare Supplies,LNTH,25.44,38630000.0,943308000.0,-0.0482,0.41119999999999995,1.82,1.16,1.03
1039,1039,"El Pollo Loco Holdings, Inc.",LOCO,Consumer Discretionary,Restaurants,LOCO,12.84,38620000.0,493124000.0,0.15,0.285,0.31,0.74,-0.23
1040,1040,LogMeIn,LOGM,Information Technology,Internet Software & Services,LOGM,82.56,49820000.0,4094000000.0000005,0.067,-0.24969999999999998,0.95,4.94,0.69
1041,1041,LifePoint Health,LPNT,Health Care,Health Care Facilities,LPNT,-,-,-,-,-,-,-,-
1042,1042,"LivePerson, Inc.",LPSN,Financials,Internet Software and Services,LPSN,29.37,64790000.00000001,1892000000.0,0.3,0.747,0.62,-0.1,-0.42
1043,1043,Liberty Property Trust,LPT,Real Estate,Office REITs,LPT,49.01,148280000.0,7540000000.0,0.05,0.16829999999999998,0.58,1.31,3.24
1044,1044,Louisiana-Pacific Corp,LPX,Materials,Forest Products,LPX,25.29,123440000.0,3105000000.0,0.05,-0.1264,1.49,1.62,2.73
1045,1045,"Liquidity Services, Inc.",LQDT,Financials,Internet Software and Services,LQDT,6.57,33310000.000000004,228155000.0,-0.16699999999999998,0.0202,0.45,-0.36,-0.48
1046,1046,Life Storage Inc,LSI,Real Estate,Specialized REITs,LSI,94.64,46540000.0,4469000000.0,0.05,0.0697,0.56,3.24,4.43
1047,1047,Landstar System Inc,LSTR,Industrials,Trucking,LSTR,109.1,40160000.0,4389000000.0,0.19870000000000002,0.078,1.36,6.4,6.39
1048,1048,"LTC Properties, Inc.",LTC,Real Estate,Healthcare REITs,LTC,44.6,39740000.0,1789000000.0,0.04,0.2304,0.79,2.14,3.89
1049,1049,"LegacyTexas Financial Group, Inc.",LTXB,Financials,Regional Banks,LTXB,40.27,47290000.0,1889000000.0,0.1,-0.0207,1.7,3.19,3.3
1050,1050,Lamb Weston Holdings Inc,LW,Consumer Staples,Packaged Foods & Meats,LW,68.57,146270000.0,10211000000.0,0.11349999999999999,0.049400000000000006,-0.18,3.21,3.1
1051,1051,Lexington Realty Trust,LXP,Real Estate,Diversified REITs,LXP,9.01,235280000.0,2175000000.0,0.05,0.1182,1.0,0.11,0.93
1052,1052,"LSB Industries, Inc.",LXU,Materials,Diversified Chemicals,LXU,6.18,28750000.0,168320000.0,-,0.1193,3.87,-,-3.74
1053,1053,Live Nation Entertainment,LYV,Consumer Discretionary,Movies & Entertainment,LYV,66.13,211170000.0,13777000000.0,0.8029999999999999,0.6714,1.07,0.38,-0.09
1054,1054,La-Z-Boy Incorporated,LZB,Consumer Discretionary,Home Furnishings,LZB,32.86,46660000.0,1530000000.0,0.078,0.1424,1.21,2.2,2.14
1055,1055,ManpowerGroup,MAN,Industrials,Human Resource & Employment Services,MAN,95.61,60040000.0,5730000000.0,0.031,-0.006,1.94,7.85,8.08
1056,1056,Manhattan Associates Inc.,MANH,Information Technology,Application Software,MANH,67.89,64590000.0,4348000000.0,0.15,0.5766,1.73,1.43,1.57
1057,1057,ManTech International Corporation,MANT,Information Technology,IT Consulting and Other Services,MANT,61.26,26670000.0,2469000000.0,0.0967,0.037200000000000004,0.75,2.26,2.06
1058,1058,Masimo,MASI,Health Care,Health Care Equipment,MASI,129.41,53360000.0,6930000000.0,0.11900000000000001,0.44,1.43,3.08,3.45
1059,1059,Matthews International Corporation,MATW,Industrials,Diversified Support Services,MATW,40.18,31870000.0,1277000000.0,-0.1,-0.1868,1.01,4.02,2.37
1060,1060,"Matson, Inc.",MATX,Industrials,Marine,MATX,38.42,42830000.0,1686000000.0,0.15,0.3093,1.54,2.33,2.53
1061,1061,MB Financial Inc.,MBFI,Financials,Regional Banks,MBFI,43.6,-,3552000000.0,0.08,-,-,0.0,-
1062,1062,"Monarch Casino & Resort, Inc.",MCRI,Consumer Discretionary,Casinos and Gaming,MCRI,43.32,17980000.0,774346000.0,0.14,0.0206,1.25,2.16,1.85
1063,1063,The Marcus Corporation,MCS,Consumer Discretionary,Movies and Entertainment,MCS,37.52,22710000.0,1155000000.0,0.15,0.2527,0.69,1.74,1.55
1064,1064,Mercury General Corp,MCY,Financials,Property & Casualty Insurance,MCY,52.82,55340000.0,2955000000.0,0.379,0.159,-0.02,3.52,-0.1
1065,1065,MEDNAX Inc,MD,Health Care,Health Care Services,MD,28.26,86560000.0,2426000000.0,0.09609999999999999,-0.38880000000000003,1.05,3.73,2.93
1066,1066,"M.D.C. Holdings, Inc.",MDC,Consumer Discretionary,Homebuilding,MDC,30.46,61340000.0,1877000000.0,0.054000000000000006,0.046900000000000004,1.35,3.2,3.39
1067,1067,The Medicines Company,MDCO,Health Care,Pharmaceuticals,MDCO,32.09,73900000.0,2354000000.0,0.37,0.0658,2.53,-2.37,-2.88
1068,1068,Meredith Corp,MDP,Consumer Discretionary,Publishing,MDP,59.18,39980000.0,2673000000.0,0.268,0.14400000000000002,1.2,3.88,-2.9
1069,1069,McDermott International,MDR,Energy,Oil & Gas Equipment & Services,MDR,8.76,181590000.0,1487000000.0,0.515,-0.5495,4.08,1.57,-17.94
1070,1070,Allscripts Healthcare Solutions Inc,MDRX,Health Care,Healthcare Technology,MDRX,9.86,166130000.0,1655000000.0,0.083,-0.1506,1.54,0.67,2.07
1071,1071,Medidata Solutions,MDSO,Health Care,Healthcare Technology,MDSO,91.0,62260000.0,5566000000.0,0.15,0.2751,1.2,1.78,0.85
1072,1072,MDU Resources Group Inc,MDU,Utilities,Multi-Utilities,MDU,25.47,196560000.0,5122000000.0,0.07,-0.0962,0.41,1.5,1.39
